weight	keystoneindexrank_1	keystoneindexrank_2	key_1	key_2	dataset_1	dataset_2	idtaxonomy_1	idtaxonomy_2	taxonomy_1	taxonomy_2	optimatemp_1	optimatemp_2	amplicon_1	amplicon_2	lineage_1	lineage_2	taxid_1	taxid_2	silvataxidtaxonomy_1	silvataxidtaxonomy_2	pidaInteractionRef	pidaInteractionLink	pidaInteractionType	pidalevel	globiInteractionRef	globiInteractionLink	globiInteractionType	globilevel
0.811786651611328	2	203	12518_3	7059_3	COI	18SV4	99.7	99.7	Eukaryota|Stramenopiles|Bacillariophyta|Coscinodiscophyceae|Rhizosoleniophycidae|Rhizosoleniales|Rhizosoleniaceae|g:Rhizosolenia|Rhizosolenia+setigera	Eukaryota|SAR|Alveolata|Protalveolata|Syndiniales|Syndiniales_Group_II|uncultured_eukaryote	10.98	13.35	f6defdb3d8847b4a360e5cfc8dd111f994907140_3	9ea239940b336650252140c51bdb7f2120ea12fe_3	[4, 9782, 0, 0, 9934, 9938]	[4, 9360, 9376, 0, 0, 0]	9938	9376	Eukaryota;SAR;Stramenopiles;Ochrophyta;Diatomea;Coscinodiscophytina;Rhizosolenids;Rhizosolenia;	Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;	None	None	None	-1	None	None	None	-1
0.985224387970125	3	808	477_3	2393_02	16SV4V5	18SV4	99.2	99.2	Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Halieaceae|Parahaliea|Parahaliea_mediterranea	Eukaryota|SAR|Alveolata|Protalveolata|Syndiniales|Amoebophrya|uncultured_eukaryote	9.85	14.4	496e074d280343d012794545da27677164da9724_3	1456e64a4fc1d093bd916919df2265678cd3c0d7_02	[3, 2375, 3303, 11512, 11528, 14625]	[4, 9360, 9376, 0, 0, 9377]	14625	9377	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Parahaliea;	Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;Amoebophrya;	None	None	None	-1	['https://www.ucedna.com', 'Meyer R.S., et al.,\xa0Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2019']	[nan]	['coOccursWith']	2
0.973940312862396	3	252	477_3	10493_3	16SV4V5	COI	99.2	86	Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Halieaceae|Parahaliea|Parahaliea_mediterranea	Eukaryota|Stramenopiles|Bacillariophyta|Bacillariophyceae|Bacillariophycidae|Bacillariales|Bacillariaceae|g:Nitzschia|Nitzschia+cf. promare	9.85	12.15	496e074d280343d012794545da27677164da9724_3	0ee91920f55113b900bb9893e6c344c2e41438e9_3	[3, 2375, 3303, 11512, 11528, 14625]	[4, 9782, 9785, 0, 0, 9823]	14625	9823	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Parahaliea;	Eukaryota;SAR;Stramenopiles;Ochrophyta;Diatomea;Bacillariophytina;Bacillariophyceae;Nitzschia;	['Sapp et al. 2007']	['10.1007/s00248-006-9162-5']	['unknown symbiotic relationship']	2	['(Amin et al. 2012)', 'Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2019', 'Meyer R.S., et al.,\xa0Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2019']	[nan, '10.1128/MMBR.00007-12']	['coOccursWith', 'hasHost']	2
0.941625416278839	3	77	477_3	11272_3	16SV4V5	COI	99.2	78.6	Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Halieaceae|Parahaliea|Parahaliea_mediterranea	Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Holometabola|Coleoptera|Polyphaga|Elateriformia|Byrrhoidea|Elmidae|Larainae|g:Potamophilus|Potamophilus+acuminatus	9.85	11.55	496e074d280343d012794545da27677164da9724_3	6877925fc6b6603a2585d0be5632a98d535d13ef_3	[3, 2375, 3303, 11512, 11528, 14625]	[4, 47096, 47166, 47174, 0, 0]	14625	47174	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Parahaliea;	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Coleoptera;	None	None	None	-1	['Bucher, G.E. 1963. Nonsporulating bacterial pathogens, pp. 117-149 in Steinhaus, E.A. Insect Pathology an Advanced Treatise, Vol. 2. Academic Press, New York. 689 pp.', 'http://www.ncbi.nlm.nih.gov/nuccore/28629600', 'http://www.ncbi.nlm.nih.gov/nuccore/161777642', 'http://www.ncbi.nlm.nih.gov/nuccore/21425622', 'http://www.ncbi.nlm.nih.gov/nuccore/28191365', 'http://www.ncbi.nlm.nih.gov/nuccore/10567788', 'Jackson, T.A., and Glare, T.R. 1992. Rickettsial diseases of scarabs. pp. 33-42. In Glare, T.R. and Jackson, T.A. [eds.], Use of Pathogens in Scarab Pest Management. Intercept Ltd. Andover, England.; Hanula, J. L., and Andreadis, T. G. 1988. Parasitic micro-organisms of Japanese beetle (Coleoptera: Scarabaeidae) and associated scarab larvae in Connecticut soils. Environmental Entomology 17: 709-714.', 'http://www.ncbi.nlm.nih.gov/nuccore/28629591', 'http://www.ncbi.nlm.nih.gov/nuccore/318055018', 'Kunimi, Y. 1993. A list of insect diseases of Japanese insects. In Iwahana H., Okada M., Kunimi Y., and Shimazu M. [eds.], Manual for the Research on Insect Pathogens. Nihon Shokubutuboeki-kyoukai, Tokyo, p222.', 'http://www.ncbi.nlm.nih.gov/nuccore/38532113', 'http://www.ncbi.nlm.nih.gov/nuccore/28629588', 'http://www.ncbi.nlm.nih.gov/nuccore/82468615', 'http://www.ncbi.nlm.nih.gov/nuccore/82468614', 'http://www.ncbi.nlm.nih.gov/nuccore/32306475', 'http://www.ncbi.nlm.nih.gov/nuccore/161777643', 'http://www.ncbi.nlm.nih.gov/nuccore/516282689', 'http://www.ncbi.nlm.nih.gov/nuccore/402483966', 'http://www.ncbi.nlm.nih.gov/nuccore/620596577', 'http://www.ncbi.nlm.nih.gov/nuccore/32306476', 'http://www.ncbi.nlm.nih.gov/nuccore/28629606', 'http://www.ncbi.nlm.nih.gov/nuccore/516282712', 'http://www.ncbi.nlm.nih.gov/nuccore/158833927', 'http://www.ncbi.nlm.nih.gov/nuccore/158833925', 'Schriml, L. M., Arze, C., Nadendla, S., Ganapathy, A., Felix, V., Mahurkar, A., … Hall, N. (2009). GeMInA, Genomic Metadata for Infectious Agents, a geospatial surveillance pathogen database. Nucleic Acids Research, 38(Database), D754–D764. doi:10.1093/nar/gkp832', 'http://www.ncbi.nlm.nih.gov/nuccore/28629585']	[nan, '10.1093/nar/gkp832', '10.1093/ee/17.4.709']	['pathogenOf', 'hasHost']	2
0.808140422319465	3	251	477_3	13922_3	16SV4V5	18SV1V2	99.2	99.2	Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Halieaceae|Parahaliea|Parahaliea_mediterranea	Eukaryota|Amorphea|Obazoa|Opisthokonta|Holozoa|Choanozoa|Metazoa|Porifera|Demospongiae|Polymastiida|Polymastia_penicillus	9.85	NA	496e074d280343d012794545da27677164da9724_3	b4a7a3404114965606f49abd9236d25233854392_3	[3, 2375, 3303, 11512, 11528, 14625]	[4, 47534, 47548, 47560, 0, 0]	14625	47560	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Parahaliea;	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Porifera;Demospongiae;Polymastiida;	None	None	None	-1	None	None	None	-1
0.783221737374929	3	65	477_3	6135_3	16SV4V5	18SV4	99.2	96.4	Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Halieaceae|Parahaliea|Parahaliea_mediterranea	Eukaryota|SAR|Rhizaria|Cercozoa|Imbricatea|Novel_Clade_3|uncultured_Cercozoa	9.85	14.72	496e074d280343d012794545da27677164da9724_3	83e76a2a1340ed83fee17889cbb1eca592e70725_3	[3, 2375, 3303, 11512, 11528, 14625]	[4, 9388, 9428, 0, 0, 0]	14625	9428	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Parahaliea;	Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;	['Hess 2017', 'Hess 2016', 'Mikrjukov et al. 1995']	['10.1128/AEM.02680-15', '10.1016/j.protis.2016.11.003', 'https://link.springer.com/content/pdf/10.1007%2FBF01280370.pdf']	['unknown symbiotic relationship', 'predation']	1	['https://www.ucedna.com', 'Meyer R.S., et al.,\xa0Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2019']	[nan]	['coOccursWith']	2
0.978249873098995	4	832	892_02	13928_3	16SV4V5	18SV1V2	100.0	99.2	Bacteria|Cyanobacteria|Cyanobacteriia|Chloroplast|uncultured_cyanobacterium	Eukaryota|SAR|Alveolata|Dinoflagellata|Dinophyceae|Gymnodiniphycidae|Gymnodinium_clade|Gymnodinium|uncultured_eukaryote	11.55	11.3	87d5cdc52dbe2372cf410fa298f84c986545e08a_02	b57dc14894f84e465c2bdc59cd15fc6dcc966b82_3	[3, 1500, 44560, 44561, 0, 0]	[4, 9217, 9219, 9232, 9234, 9239]	44561	9239	Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;	Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Gymnodinium clade;Gymnodinium;	['Hackett et al. 2003', 'Jeong et al 2010 b', 'Gordon 1994', 'Gárate-Lizárraga 2009', 'Takishita et al. 2002', 'Janson 1995', 'García-Portela 2017', 'Foster et al. 2006 b', 'Yamaguchi et el. 2011']	['http://www.jstor.org/stable/24844780', '10.2216/i0031-8884-34-2-171.1', '10.1078/1434-4610-00106', '10.1111/j.1529-8817.2006.00206.x', '10.1111/jpy.12508', '10.3354/ame01354', 'http://abm.ojs.inecol.mx/index.php/abm/article/view/311', '10.1046/j.1529-8817.2003.02100.x', '10.1016/j.protis.2011.01.002']	['unknown symbiotic relationship', 'predation', 'nitrogen fixation', 'photosymbiosis']	2	['A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining. Accessed at <https://github.com/Bhanditz/pseudonitzchia/archive/e5838965a186fba4b7215cd0d179c4526773bad5.zip> on 06 May 2020.']	[nan]	['interactsWith']	2
0.964855042251574	4	830	892_02	11009_3	16SV4V5	COI	100.0	75.4	Bacteria|Cyanobacteria|Cyanobacteriia|Chloroplast|uncultured_cyanobacterium	Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Chelicerata|Arachnida|Acari|Parasitiformes|Ixodida|Ixodoidea|Ixodidae|Rhipicephalinae|g:Dermacentor|Dermacentor+marginatus	11.55	11.81	87d5cdc52dbe2372cf410fa298f84c986545e08a_02	4b37013cf0c2beaff4b07dd3ce8e1597162ca013_3	[3, 1500, 44560, 44561, 0, 0]	[4, 47096, 0, 0, 0, 0]	44561	47096	Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;	None	None	None	-1	['Kennish, R., G.A. Williams and S.Y. Lee. 1996. Algal seasonality on an exposed rocky shore in Hong Kong and the dietary implications for the herbivorous crab <i>Grapsus albolineatus</i>. Marine Biology 125(1):55-64.', 'from Brose et al 2005 (Ledger, Edwards & Woodward unpublished)', 'Vogt, R.A., T.R. Ignoffo, L.J. Sullivan, J. Herndon, J.H. Stillman and W.J. Kimmerer. 2013. Feeding capabilities and limitations in the nauplii of two pelagic estuarine copepods, <i>Pseudodiaptomus marinus</i> and <i>Oithona davisae</i>. Limnology and Oceanography 58(6):2145-2157.', 'Buffan-Dubau, E., R. de Wit and J. Castel. 1996. Feeding selectivity of the harpacticoid copepod <i>Canuella perplexa</i> in benthic muddy environments demonstrated by HPLC analyses of chlorin and carotenoid pigments. Mar. Ecol. Prog. Ser. 137:71-82.', "O'Neil, J.M. 1998. The colonial cyanobacterium <i>Trichodesmium</i> as a physical and nutritional substrate for the harpacticoid copepod <i>Macrosetella gracilis</i>. Journal of Plankton Research 20(1):43-59.", 'Viherluoto, M., H. Kuosa, J. Flinkman and M. Viitasalo. 2000. Food utilisation of pelagic mysids, <i>Mysis mixta</i> and <i>M. relicta</i>, during their growing season in the northern Baltic Sea. Marine Biology 136(3):553-559.', 'Ledger, M.E., Brown, L.E., Edwards, F., Milner, A.M. & Woodward, G. (2012) Drought alters the structure and functioning of complex food webs. Nature Climate Change.', 'Cannicci, S., M. Gomei, B. Boddi and M. Vannini. 2002. Feeding habits and natural diet of the intertidal crab <i>Pachygrapsus marmoratus</i>: opportunistic browser or selective feeder?. Estuarine, Coastal and Shelf Science 54(6):983-1001.', 'Carricart-Ganivet, J.P., L.F. Carrera-Parra, L.I. Quan-Young and M.S. García-Madrigal. 2004. Ecological note on <i>Troglocarcinus corallicola</i> (Brachyura: Cryptochiridae) living in symbiosis with <i>Manicina areolata</i> (Cnidaria: Scleractinia) in the Mexican Caribbean. Coral Reefs 23:215-217.', 'Viherluoto, M. 2001. Food selection and feeding behaviour of Baltic Sea mysid shrimps. Dissertation, University Hesinki, Finland, 35 pp.', 'Abed-Navandi, D. and P.C. Dworschak. 2005. Food sources of tropical thalassinidean shrimps: a stable-isotope study. Mar. Ecol. Prog. Ser. 291:159-168.', 'Chiou, W.-D., J.-J. Hwang, L.-Z. Cheng and C.-T. Chen. 2005. Food and feeding habit of Taiwan mauxia shrimp <i>Acetes intermedius</i> in the coastal waters of Southwestern Taiwan. Fisheries Science 71:361-366.', 'Rao, G.S. 1988. Studies on the feeding biology of <i>Metapenaeus monoceros</i> (Fabricius) along the Kakinada coast. Journal of the Marine Biological Association of India 30(1&2):171-181.']	[nan, '10.1007/s00338-004-0381-2', '10.5281/zenodo.13751', '10.1111/j.1444-2906.2005.00988.x']	['eats']	1
0.961153243371546	4	829	892_02	1649_3	16SV4V5	16SV4V5	100.0	99.7	Bacteria|Cyanobacteria|Cyanobacteriia|Chloroplast|uncultured_cyanobacterium	Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Halieaceae|OM60(NOR5)_clade|uncultured_marine_bacterium	11.55	12.9	87d5cdc52dbe2372cf410fa298f84c986545e08a_02	f7b7dca860382668752a0230149d95f68c74fbe3_3	[3, 1500, 44560, 44561, 0, 0]	[3, 2375, 3303, 11512, 11528, 0]	44561	11528	Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;	None	None	None	-1	['Meyer R.S., et al.,\xa0Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2019', 'http://www.ncbi.nlm.nih.gov/nuccore/358002217', 'Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2019', 'http://www.ncbi.nlm.nih.gov/nuccore/258596832', 'https://www.ucedna.com']	[nan]	['hasHost', 'coOccursWith']	2
0.960035011424833	4	831	892_02	13894_3	16SV4V5	18SV1V2	100.0	99.7	Bacteria|Cyanobacteria|Cyanobacteriia|Chloroplast|uncultured_cyanobacterium	Eukaryota|SAR|Stramenopiles|MAST-4|MAST-4D|uncultured_stramenopile	11.55	12.5	87d5cdc52dbe2372cf410fa298f84c986545e08a_02	af992965289b9bb809722212400aea6fb058c061_3	[3, 1500, 44560, 44561, 0, 0]	[4, 0, 0, 0, 0, 0]	44561	4	Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;	Eukaryota;	None	None	None	-1	None	None	None	-1
0.799869298934937	4	82	892_02	14136_3	16SV4V5	18SV1V2	100.0	99.4	Bacteria|Cyanobacteria|Cyanobacteriia|Chloroplast|uncultured_cyanobacterium	Eukaryota|Cryptophyceae|Cryptomonadales|uncultured_eukaryote	11.55	13	87d5cdc52dbe2372cf410fa298f84c986545e08a_02	d24feaa53ca83237774f33f51d21a4cd68ab7582_3	[3, 1500, 44560, 44561, 0, 0]	[4, 0, 0, 6202, 0, 0]	44561	6202	Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;	Eukaryota;Cryptophyceae;Cryptomonadales;	None	None	None	-1	None	None	None	-1
0.996113693157025	5	215	12468_3	12505_3	COI	COI	98.4	51	Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Hydrozoa|Hydroidolina|Leptothecata|Campanulariidae|g:Clytia|Clytia+hemisphaerica	Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|g:Eremothecium|Eremothecium+gossypii|Eremothecium gossypii ATCC 10895	15.87	10.7	f2412045658c641500f2e5ac5634e0308963c4f9_3	f58efb96b1e10cf0b14f4be3fa559e3837252c51_3	[4, 47484, 47498, 47501, 0, 0]	[4, 47667, 48784, 48785, 48855, 48858]	47501	48858	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Saccharomycotina;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Eremothecium;	None	None	None	-1	None	None	None	-1
0.845895707607269	5	49	12468_3	2535_02	COI	18SV4	98.4	95.6	Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Hydrozoa|Hydroidolina|Leptothecata|Campanulariidae|g:Clytia|Clytia+hemisphaerica	Eukaryota|SAR|Stramenopiles|Ochrophyta|Bolidomonas|uncultured_stramenopile	15.87	13.85	f2412045658c641500f2e5ac5634e0308963c4f9_3	18b1e25e78a4c77c55fa6244169ac93e7fba0841_02	[4, 47484, 47498, 47501, 0, 0]	[4, 0, 0, 0, 0, 9728]	47501	9728	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;	Eukaryota;SAR;Stramenopiles;Ochrophyta;Bolidomonas;	None	None	None	-1	None	None	None	-1
0.761703372001648	5	40	12468_3	340_3	COI	16SV4V5	98.4	100.0	Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Hydrozoa|Hydroidolina|Leptothecata|Campanulariidae|g:Clytia|Clytia+hemisphaerica	Bacteria|Planctomycetota|Planctomycetes|Planctomycetales|Gimesiaceae|uncultured	15.87	9.54	f2412045658c641500f2e5ac5634e0308963c4f9_3	30f4f7e646694853f288572a0a923e6abc2bb2fc_3	[4, 47484, 47498, 47501, 0, 0]	[3, 46016, 46071, 46108, 46109, 0]	47501	46109	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;	Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Gimesiaceae;	None	None	None	-1	None	None	None	-1
