weight	keystoneindexrank_1	keystoneindexrank_2	key_1	key_2	dataset_1	dataset_2	idtaxonomy_1	idtaxonomy_2	taxonomy_1	taxonomy_2	optimatemp_1	optimatemp_2	amplicon_1	amplicon_2	lineage_1	lineage_2	taxid_1	taxid_2	silvataxidtaxonomy_1	silvataxidtaxonomy_2	pidaInteractionRef	pidaInteractionLink	pidaInteractionType	pidalevel	globiInteractionRef	globiInteractionLink	globiInteractionType	globilevel
0.838252	1	50	1099_02	14342_3	16SV4V5	18SV1V2	100.0	99.7	Bacteria|Marinimicrobia_(SAR406_clade)	Eukaryota|SAR|Alveolata|Ciliophora|Intramacronucleata|Spirotrichea|Choreotrichia|Amphorellopsis|uncultured_eukaryote	9.48	9.8	a76abec5a033feac65a23c41e0c944900f790596_02	efdf0a0a58d2d7f99a59f3154ddab6c26585b830_3	[3, 0, 0, 0, 0, 0]	[4, 8848, 8849, 9096, 9097, 9098]	3	9098	Bacteria;	Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Amphorellopsis;	None	None	None	-1	None	None	None	-1
0.837299	1	19	1099_02	1343_02	16SV4V5	16SV4V5	100.0	100.0	Bacteria|Marinimicrobia_(SAR406_clade)	Bacteria|Nitrospinota|Nitrospinia|Nitrospinales|Nitrospinaceae|LS-NOB	9.48	9.92	a76abec5a033feac65a23c41e0c944900f790596_02	cfa7a067b0fd5292d88d6edbec22bb14d74436d7_02	[3, 0, 0, 0, 0, 0]	[3, 45976, 45978, 45979, 45980, 0]	3	45980	Bacteria;	Bacteria;Nitrospinota;Nitrospinia;Nitrospinales;Nitrospinaceae;	None	None	None	-1	None	None	None	-1
0.834911	1	40	1099_02	2283_3	16SV4V5	18SV4	100.0	100.0	Bacteria|Marinimicrobia_(SAR406_clade)	Eukaryota|SAR|Alveolata|Protalveolata|Syndiniales|Syndiniales_Group_I	9.48	9.9	a76abec5a033feac65a23c41e0c944900f790596_02	1171490836067c76481fd468ed33210d8deb77b8_3	[3, 0, 0, 0, 0, 0]	[4, 9360, 9376, 0, 0, 0]	3	9376	Bacteria;	Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;	None	None	None	-1	None	None	None	-1
0.83446	1	16	1099_02	12446_3	16SV4V5	COI	100.0	78.6	Bacteria|Marinimicrobia_(SAR406_clade)	Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Holometabola|Diptera|Brachycera|Muscomorpha|Eremoneura|Cyclorrhapha|Schizophora|Calyptratae|Oestroidea|Tachinidae|Tachinidae incertae sedis|g:Argyrochaetona|unclassified Argyrochaetona|Argyrochaetona+sp. cubanaDHJ02	9.48	10.95	a76abec5a033feac65a23c41e0c944900f790596_02	eff9761339d1dfdc188716087d58c712592f2ee7_3	[3, 0, 0, 0, 0, 0]	[4, 47096, 47166, 47180, 0, 0]	3	47180	Bacteria;	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Diptera;	None	None	None	-1	None	None	None	-1
0.83344	1	60	1099_02	4155_3	16SV4V5	18SV4	100.0	99.2	Bacteria|Marinimicrobia_(SAR406_clade)	Eukaryota|SAR|Stramenopiles|Ochrophyta|Diatomea|Bacillariophytina|Mediophyceae|Thalassiosira	9.48	9.1	a76abec5a033feac65a23c41e0c944900f790596_02	48a4d1fc932337b3fb896efa4e99aceb977a19b6_3	[3, 0, 0, 0, 0, 0]	[4, 9782, 9842, 0, 0, 9884]	3	9884	Bacteria;	Eukaryota;SAR;Stramenopiles;Ochrophyta;Diatomea;Bacillariophytina;Mediophyceae;Thalassiosira;	None	None	None	-1	None	None	None	-1
0.825911	1	7	1099_02	427_02	16SV4V5	16SV4V5	100.0	99.7	Bacteria|Marinimicrobia_(SAR406_clade)	Archaea|Crenarchaeota|Nitrososphaeria|Nitrosopumilales|Nitrosopumilaceae|Candidatus_Nitrosopelagicus|uncultured_marine_archaeon	9.48	9.4	a76abec5a033feac65a23c41e0c944900f790596_02	3ef40673292c2a737b57acd57d15a60ebb91a873_02	[3, 0, 0, 0, 0, 0]	[2, 6, 42927, 42939, 42940, 0]	3	42940	Bacteria;	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;	None	None	None	-1	None	None	None	-1
0.825644	1	11	1099_02	1400_3	16SV4V5	16SV4V5	100.0	99.7	Bacteria|Marinimicrobia_(SAR406_clade)	Bacteria|Proteobacteria|Gammaproteobacteria|HOC36|uncultured_bacterium	9.48	10.7	a76abec5a033feac65a23c41e0c944900f790596_02	d7da802b8aac85dbbc99f9e80498e97617185950_3	[3, 0, 0, 0, 0, 0]	[3, 2375, 3303, 0, 0, 0]	3	3303	Bacteria;	Bacteria;Proteobacteria;Gammaproteobacteria;	None	None	None	-1	None	None	None	-1
0.825044	1	78	1099_02	6370_3	16SV4V5	18SV4	100.0	99.7	Bacteria|Marinimicrobia_(SAR406_clade)	Eukaryota|SAR|Alveolata|Protalveolata|Syndiniales|Syndiniales_Group_II	9.48	9.3	a76abec5a033feac65a23c41e0c944900f790596_02	8ad86c9c60401b4f868d1fbc970540510e44d356_3	[3, 0, 0, 0, 0, 0]	[4, 9360, 9376, 0, 0, 0]	3	9376	Bacteria;	Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;	None	None	None	-1	None	None	None	-1
0.824071	1	48	1099_02	2395_3	16SV4V5	18SV4	100.0	99.7	Bacteria|Marinimicrobia_(SAR406_clade)	Eukaryota|SAR|Alveolata|Dinoflagellata|Dinophyceae|uncultured|uncultured_eukaryote	9.48	9.48	a76abec5a033feac65a23c41e0c944900f790596_02	146f6d87d2b57ae8ce9f41a3558099685e741714_3	[3, 0, 0, 0, 0, 0]	[4, 9217, 9219, 0, 0, 0]	3	9219	Bacteria;	Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;	None	None	None	-1	None	None	None	-1
0.823944	1	21	1099_02	1634_02	16SV4V5	16SV4V5	100.0	99.7	Bacteria|Marinimicrobia_(SAR406_clade)	Bacteria|Dadabacteria|Dadabacteriia|Dadabacteriales	9.48	9.9	a76abec5a033feac65a23c41e0c944900f790596_02	f5d727b3a49b5d4317612f4f7ef1f695bcbd6f7b_02	[3, 0, 0, 0, 0, 0]	[3, 25537, 25538, 25539, 0, 0]	3	25539	Bacteria;	Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;	None	None	None	-1	None	None	None	-1
0.823758	1	5	1099_02	12286_3	16SV4V5	COI	100.0	82.1	Bacteria|Marinimicrobia_(SAR406_clade)	Eukaryota|Stramenopiles|PX clade|Phaeophyceae|Ectocarpales|Chordariaceae|g:Cladosiphon|Cladosiphon+zosterae	9.48	10.7	a76abec5a033feac65a23c41e0c944900f790596_02	dd86009e0eb08fab765fd00d5d10793dd5fc4674_3	[3, 0, 0, 0, 0, 0]	[4, 0, 9981, 9996, 0, 0]	3	9996	Bacteria;	Eukaryota;SAR;Stramenopiles;Ochrophyta;Phaeophyceae;Ectocarpales;	None	None	None	-1	None	None	None	-1
0.823446	1	13	1099_02	427_3	16SV4V5	16SV4V5	100.0	99.7	Bacteria|Marinimicrobia_(SAR406_clade)	Archaea|Crenarchaeota|Nitrososphaeria|Nitrosopumilales|Nitrosopumilaceae|Candidatus_Nitrosopelagicus|uncultured_marine_archaeon	9.48	9.54	a76abec5a033feac65a23c41e0c944900f790596_02	3ef40673292c2a737b57acd57d15a60ebb91a873_3	[3, 0, 0, 0, 0, 0]	[2, 6, 42927, 42939, 42940, 0]	3	42940	Bacteria;	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;	None	None	None	-1	None	None	None	-1
0.823006	1	75	1099_02	3291_02	16SV4V5	18SV4	100.0	100.0	Bacteria|Marinimicrobia_(SAR406_clade)	Eukaryota|SAR|Alveolata|Protalveolata|Syndiniales|Syndiniales_Group_II|uncultured_eukaryote	9.48	10.95	a76abec5a033feac65a23c41e0c944900f790596_02	2f0a0242e4c038049d2740b598298fe478746b6b_02	[3, 0, 0, 0, 0, 0]	[4, 9360, 9376, 0, 0, 0]	3	9376	Bacteria;	Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;	None	None	None	-1	None	None	None	-1
0.822782	1	87	1099_02	5917_3	16SV4V5	18SV4	100.0	90.6	Bacteria|Marinimicrobia_(SAR406_clade)	Eukaryota|SAR|Alveolata	9.48	9.48	a76abec5a033feac65a23c41e0c944900f790596_02	7dde15b78119a6b2fcbebd6a783ad771d8af9019_3	[3, 0, 0, 0, 0, 0]	[4, 0, 0, 0, 0, 0]	3	4	Bacteria;	Eukaryota;	None	None	None	-1	None	None	None	-1
0.820438	1	38	1099_02	13144_3	16SV4V5	18SV1V2	100.0	99.7	Bacteria|Marinimicrobia_(SAR406_clade)	Eukaryota|SAR|Stramenopiles|Ochrophyta|Diatomea|Bacillariophytina|Bacillariophyceae|Navicula|Trachyneis_sp.	9.48	12.15	a76abec5a033feac65a23c41e0c944900f790596_02	4b0c49491fca6be40511412359da86232ae37f5c_3	[3, 0, 0, 0, 0, 0]	[4, 9782, 9785, 0, 0, 9821]	3	9821	Bacteria;	Eukaryota;SAR;Stramenopiles;Ochrophyta;Diatomea;Bacillariophytina;Bacillariophyceae;Navicula;	None	None	None	-1	None	None	None	-1
0.817701	1	24	1099_02	12370_3	16SV4V5	COI	100.0	76.4	Bacteria|Marinimicrobia_(SAR406_clade)	Eukaryota|Rhodophyta|Florideophyceae|Rhodymeniophycidae|Ceramiales|Rhodomelaceae|Lophothalieae|g:Brongniartella|Brongniartella+byssoides	9.48	10.15	a76abec5a033feac65a23c41e0c944900f790596_02	e799b94070c26c749defdcacd7435bffd01e9891_3	[3, 0, 0, 0, 0, 0]	[4, 5908, 5962, 0, 0, 0]	3	5962	Bacteria;	Eukaryota;Archaeplastida;Rhodophyceae;Florideophycidae;Rhodymeniophycidae;	None	None	None	-1	None	None	None	-1
0.814811	1	23	1099_02	10808_3	16SV4V5	COI	100.0	76	Bacteria|Marinimicrobia_(SAR406_clade)	Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Hydrozoa|Hydroidolina|Siphonophorae|Physonectae|Apolemiidae|g:Apolemia|Apolemia+rubriversa	9.48	9.9	a76abec5a033feac65a23c41e0c944900f790596_02	31492c5e09052c6fefeecf001317fc1637e713a7_3	[3, 0, 0, 0, 0, 0]	[4, 47484, 47498, 47502, 0, 0]	3	47502	Bacteria;	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Siphonophorae;	None	None	None	-1	None	None	None	-1
0.813428	1	69	1099_02	350_02	16SV4V5	16SV4V5	100.0	100.0	Bacteria|Marinimicrobia_(SAR406_clade)	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Nitrincolaceae|uncultured	9.48	9.85	a76abec5a033feac65a23c41e0c944900f790596_02	32613fdd0856309be29660bb8199c3ac57633f53_02	[3, 0, 0, 0, 0, 0]	[3, 2375, 3303, 3593, 26768, 0]	3	26768	Bacteria;	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;	None	None	None	-1	None	None	None	-1
0.812169	1	81	1099_02	12050_3	16SV4V5	COI	100.0	80.5	Bacteria|Marinimicrobia_(SAR406_clade)	Eukaryota|Stramenopiles|PX clade|Xanthophyceae|Mischococcales|Botryidiopsidaceae|g:Botrydiopsis|Botrydiopsis+alpina	9.48	10.7	a76abec5a033feac65a23c41e0c944900f790596_02	c381120da1c5f813bccf3c8062fcbc2fc9feb4b0_3	[3, 0, 0, 0, 0, 0]	[4, 0, 10060, 10061, 0, 10062]	3	10062	Bacteria;	Eukaryota;SAR;Stramenopiles;Ochrophyta;Xanthophyceae;Mischococcales;Botrydiopsis;	None	None	None	-1	None	None	None	-1
0.809873	1	39	1099_02	8132_3	16SV4V5	18SV4	100.0	93.9	Bacteria|Marinimicrobia_(SAR406_clade)	Eukaryota|SAR|Rhizaria|Cercozoa|Novel_Clade_2|uncultured_eukaryote	9.48	9.48	a76abec5a033feac65a23c41e0c944900f790596_02	be43a392b685b3a4c5ed631de30994974a57e8fe_3	[3, 0, 0, 0, 0, 0]	[4, 9388, 0, 0, 0, 0]	3	9388	Bacteria;	Eukaryota;SAR;Rhizaria;Cercozoa;	None	None	None	-1	None	None	None	-1
0.809223	1	8	1099_02	523_02	16SV4V5	16SV4V5	100.0	100.0	Bacteria|Marinimicrobia_(SAR406_clade)	Archaea|Crenarchaeota|Nitrososphaeria|Nitrosopumilales|Nitrosopumilaceae|Candidatus_Nitrosopumilus	9.48	10.7	a76abec5a033feac65a23c41e0c944900f790596_02	50360dcc8a0e0c95f32eb8263ca53d0aef8642cc_02	[3, 0, 0, 0, 0, 0]	[2, 6, 42927, 42939, 42940, 0]	3	42940	Bacteria;	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;	None	None	None	-1	None	None	None	-1
0.808718	1	148	1099_02	1632_02	16SV4V5	16SV4V5	100.0	99.7	Bacteria|Marinimicrobia_(SAR406_clade)	Bacteria|Proteobacteria|Gammaproteobacteria|UBA10353_marine_group|uncultured_bacterium	9.48	9.8	a76abec5a033feac65a23c41e0c944900f790596_02	f5b7610a50b03a9b3f683c9e362c3ad2126cf9cc_02	[3, 0, 0, 0, 0, 0]	[3, 2375, 3303, 0, 0, 0]	3	3303	Bacteria;	Bacteria;Proteobacteria;Gammaproteobacteria;	None	None	None	-1	None	None	None	-1
0.807782	1	107	1099_02	5733_3	16SV4V5	18SV4	100.0	100.0	Bacteria|Marinimicrobia_(SAR406_clade)	Eukaryota|SAR|Stramenopiles|Ochrophyta|Diatomea|Bacillariophytina|Mediophyceae|uncultured_stramenopile	9.48	9.48	a76abec5a033feac65a23c41e0c944900f790596_02	7858f34fb3305b7055fcb1e719b3085e61e8e375_3	[3, 0, 0, 0, 0, 0]	[4, 9782, 9842, 0, 0, 0]	3	9842	Bacteria;	Eukaryota;SAR;Stramenopiles;Ochrophyta;Diatomea;Bacillariophytina;Mediophyceae;	None	None	None	-1	None	None	None	-1
0.807633	1	28	1099_02	350_3	16SV4V5	16SV4V5	100.0	100.0	Bacteria|Marinimicrobia_(SAR406_clade)	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Nitrincolaceae|uncultured	9.48	9.92	a76abec5a033feac65a23c41e0c944900f790596_02	32613fdd0856309be29660bb8199c3ac57633f53_3	[3, 0, 0, 0, 0, 0]	[3, 2375, 3303, 3593, 26768, 0]	3	26768	Bacteria;	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;	None	None	None	-1	None	None	None	-1
0.806842	1	55	1099_02	3026_3	16SV4V5	18SV4	100.0	89.1	Bacteria|Marinimicrobia_(SAR406_clade)	Eukaryota|SAR|Alveolata|Ciliophora|Intramacronucleata|Spirotrichea|Choreotrichia|uncultured	9.48	9.9	a76abec5a033feac65a23c41e0c944900f790596_02	278712e82230089e03216babdddb4f7c073a3a67_3	[3, 0, 0, 0, 0, 0]	[4, 8848, 8849, 9096, 9097, 0]	3	9097	Bacteria;	Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;	None	None	None	-1	None	None	None	-1
0.806664	1	31	1099_02	1229_02	16SV4V5	16SV4V5	100.0	99.7	Bacteria|Marinimicrobia_(SAR406_clade)	Archaea|Crenarchaeota|Nitrososphaeria|Nitrosopumilales|Nitrosopumilaceae|Candidatus_Nitrosopumilus	9.48	10.7	a76abec5a033feac65a23c41e0c944900f790596_02	bbf866106d36df686e93bf78f0a973c766e695f2_02	[3, 0, 0, 0, 0, 0]	[2, 6, 42927, 42939, 42940, 0]	3	42940	Bacteria;	Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;	None	None	None	-1	None	None	None	-1
0.805144	1	27	1099_02	340_3	16SV4V5	16SV4V5	100.0	100.0	Bacteria|Marinimicrobia_(SAR406_clade)	Bacteria|Planctomycetota|Planctomycetes|Planctomycetales|Gimesiaceae|uncultured	9.48	9.54	a76abec5a033feac65a23c41e0c944900f790596_02	30f4f7e646694853f288572a0a923e6abc2bb2fc_3	[3, 0, 0, 0, 0, 0]	[3, 46016, 46071, 46108, 46109, 0]	3	46109	Bacteria;	Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Gimesiaceae;	None	None	None	-1	None	None	None	-1
0.804516	1	30	1099_02	11165_3	16SV4V5	COI	100.0	72.8	Bacteria|Marinimicrobia_(SAR406_clade)	Eukaryota|Jakobida|Histionina|Histionidae|g:Reclinomonas|Reclinomonas+americana	9.48	9.9	a76abec5a033feac65a23c41e0c944900f790596_02	5d172e6b263d42cd9cf371dea37ab69b4f76f8f6_3	[3, 0, 0, 0, 0, 0]	[4, 0, 0, 49969, 0, 49973]	3	49973	Bacteria;	Eukaryota;Discoba;Jakobida;Reclinomonas;	None	None	None	-1	None	None	None	-1
0.803977	1	61	1099_02	10943_3	16SV4V5	COI	100.0	78.6	Bacteria|Marinimicrobia_(SAR406_clade)	Eukaryota|Stramenopiles|PX clade|Phaeophyceae|Ectocarpales|Chordariaceae|g:Cladosiphon|Cladosiphon+zosterae	9.48	9.54	a76abec5a033feac65a23c41e0c944900f790596_02	431c85ee92077135be115ffec28a50619848c653_3	[3, 0, 0, 0, 0, 0]	[4, 0, 9981, 9996, 0, 0]	3	9996	Bacteria;	Eukaryota;SAR;Stramenopiles;Ochrophyta;Phaeophyceae;Ectocarpales;	None	None	None	-1	None	None	None	-1
