weight	keystoneindexrank_1	keystoneindexrank_2	key_1	key_2	dataset_1	dataset_2	idtaxonomy_1	idtaxonomy_2	taxonomy_1	taxonomy_2	optimatemp_1	optimatemp_2	amplicon_1	amplicon_2	lineage_1	lineage_2	taxid_1	taxid_2	silvataxidtaxonomy_1	silvataxidtaxonomy_2	pidaInteractionRef	pidaInteractionLink	pidaInteractionType	pidalevel	globiInteractionRef	globiInteractionLink	globiInteractionType	globilevel
0.62662148475647	2	299	7915_02	5194_02	18SV4	18SV4	98.7	100.0	Eukaryota|SAR|Alveolata|Protalveolata|Syndiniales|Syndiniales_Group_I|uncultured_eukaryote	Eukaryota|SAR|Alveolata	14.31	14.62	b7714e36812ac4b1e9d975935fb5def732694e74_02	6732da588f2ee8b5c988110c655a179f6cac940a_02	[4, 9360, 9376, 0, 0, 0]	[4, 0, 0, 0, 0, 0]	9376	4	Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;	Eukaryota;	None	None	None	-1	None	None	None	-1
0.613693356513977	2	275	7915_02	12068_3	18SV4	COI	98.7	81.2	Eukaryota|SAR|Alveolata|Protalveolata|Syndiniales|Syndiniales_Group_I|uncultured_eukaryote	Eukaryota|Stramenopiles|Oomycetes|Pythiales|Pythiaceae|g:Pythium|Pythium+nunn	14.31	12.8	b7714e36812ac4b1e9d975935fb5def732694e74_02	c5898359c4fc2e9e09127e144c5f94b6a562333f_3	[4, 9360, 9376, 0, 0, 0]	[4, 10083, 0, 0, 0, 10099]	9376	10099	Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;	Eukaryota;SAR;Stramenopiles;Peronosporomycetes;Pythium;	None	None	None	-1	None	None	None	-1
0.979065977172255	3	266	13611_3	14300_3	18SV1V2	18SV1V2	99.7	99.7	Eukaryota|SAR|Stramenopiles|MAST-3|MAST-3F|uncultured_stramenopile	Eukaryota|Picozoa	12.8	13.28	8754354ac081d71d020715615809be967ea6f360_3	e93efe1b85f0f0dcf2faa94d25f0555a8f38cfc7_3	[4, 0, 0, 0, 0, 0]	[4, 8763, 0, 0, 0, 0]	4	8763	Eukaryota;	Eukaryota;Picozoa;	None	None	None	-1	None	None	None	-1
0.924131400474757	3	791	13611_3	13220_3	18SV1V2	18SV1V2	99.7	98.6	Eukaryota|SAR|Stramenopiles|MAST-3|MAST-3F|uncultured_stramenopile	Eukaryota|SAR|Stramenopiles|Ochrophyta|Diatomea|Bacillariophytina|Bacillariophyceae|Pleurosigma|Pleurosigma_sp._LM-2002	12.8	12.5	8754354ac081d71d020715615809be967ea6f360_3	538eeda812062c3ee74e2f3b2e7e6ab54357a62b_3	[4, 0, 0, 0, 0, 0]	[4, 9782, 9785, 0, 0, 9828]	4	9828	Eukaryota;	Eukaryota;SAR;Stramenopiles;Ochrophyta;Diatomea;Bacillariophytina;Bacillariophyceae;Pleurosigma;	None	None	None	-1	None	None	None	-1
0.827992379665375	3	265	13611_3	13391_3	18SV1V2	18SV1V2	99.7	100.0	Eukaryota|SAR|Stramenopiles|MAST-3|MAST-3F|uncultured_stramenopile	Eukaryota|Amorphea|Obazoa|Opisthokonta|Holozoa|Choanozoa|Choanoflagellata|Choanoflagellida|Acanthoecida|Acanthoecidae|Pleurasiga|uncultured_eukaryote	12.8	14.31	8754354ac081d71d020715615809be967ea6f360_3	6a08f3ed36607559276d1f457606b20cbc404a9b_3	[4, 0, 0, 0, 0, 0]	[4, 0, 46962, 0, 46964, 46966]	4	46966	Eukaryota;	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Choanoflagellata;Choanoflagellida;Acanthoecida;Acanthoecidae;Pleurasiga;	None	None	None	-1	None	None	None	-1
0.754950881004333	3	274	13611_3	13175_3	18SV1V2	18SV1V2	99.7	99.7	Eukaryota|SAR|Stramenopiles|MAST-3|MAST-3F|uncultured_stramenopile	Eukaryota|SAR|Stramenopiles|MAST-1|MAST-1B	12.8	14.31	8754354ac081d71d020715615809be967ea6f360_3	4e787f985d5b956ed787a0395c0c67b8f768479e_3	[4, 0, 0, 0, 0, 0]	[4, 0, 0, 0, 0, 0]	4	4	Eukaryota;	Eukaryota;	None	None	None	-1	None	None	None	-1
0.611259281635284	3	70	13611_3	5099_02	18SV1V2	18SV4	99.7	97.6	Eukaryota|SAR|Stramenopiles|MAST-3|MAST-3F|uncultured_stramenopile	Eukaryota|Incertae_Sedis|Telonema|uncultured_eukaryote	12.8	13.28	8754354ac081d71d020715615809be967ea6f360_3	64d4db89eb9444cd8f6b7f1861162dc9f434344d_02	[4, 0, 0, 0, 0, 0]	[4, 0, 0, 0, 0, 6425]	4	6425	Eukaryota;	Eukaryota;Incertae Sedis;Telonema;	None	None	None	-1	None	None	None	-1
0.972478202365773	4	69	10564_3	11089_3	COI	COI	82.4	76	Eukaryota|Stramenopiles|Oomycetes|Saprolegniales|Saprolegniaceae|g:Achlya|Achlya+hypogyna	Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Hydrozoa|Hydroidolina|Siphonophorae|Physonectae|Apolemiidae|g:Apolemia|unclassified Apolemia|Apolemia+sp. BO-2009	13.85	14.72	176e64d30c88082cfe7d7280a9fb4ba962d5d78a_3	5505d2cf797fee880d571d4715782c8cba1d1bc7_3	[4, 10083, 0, 0, 0, 10084]	[4, 47484, 47498, 47502, 0, 0]	10084	47502	Eukaryota;SAR;Stramenopiles;Peronosporomycetes;Achlya;	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Siphonophorae;	None	None	None	-1	None	None	None	-1
0.815351366996765	4	789	10564_3	11326_3	COI	COI	82.4	80.2	Eukaryota|Stramenopiles|Oomycetes|Saprolegniales|Saprolegniaceae|g:Achlya|Achlya+hypogyna	Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Holometabola|Diptera|Brachycera|Tabanomorpha|Tabanoidea|Tabanidae|Pangoniinae|Scioniini|g:Pseudoscione|Pseudoscione+vittata	13.85	13.35	176e64d30c88082cfe7d7280a9fb4ba962d5d78a_3	6e89e238c3a6361e10e1a9d3886464fd7849be34_3	[4, 10083, 0, 0, 0, 10084]	[4, 47096, 47166, 47180, 0, 0]	10084	47180	Eukaryota;SAR;Stramenopiles;Peronosporomycetes;Achlya;	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Diptera;	None	None	None	-1	None	None	None	-1
0.643949730680653	4	9	10564_3	10568_3	COI	COI	82.4	76.4	Eukaryota|Stramenopiles|Oomycetes|Saprolegniales|Saprolegniaceae|g:Achlya|Achlya+hypogyna	Eukaryota|Opisthokonta|Fungi|Fungi incertae sedis|Mucoromycota|Mucoromycotina|Mucoromycetes|Mucorales|Cunninghamellaceae|g:Absidia|Absidia+idahoensis|Absidia idahoensis var. thermophila	13.85	13.35	176e64d30c88082cfe7d7280a9fb4ba962d5d78a_3	17c52a1bf89de4b51640c60b84f303f87a60126f_3	[4, 10083, 0, 0, 0, 10084]	[4, 49681, 49731, 49736, 49748, 49749]	10084	49749	Eukaryota;SAR;Stramenopiles;Peronosporomycetes;Achlya;	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Mucoromycota;Mucoromycotina;Incertae Sedis;Mucorales;Cunninghamellaceae;Absidia;	None	None	None	-1	None	None	None	-1
0.639480218611116	4	788	10564_3	10441_3	COI	COI	82.4	79.9	Eukaryota|Stramenopiles|Oomycetes|Saprolegniales|Saprolegniaceae|g:Achlya|Achlya+hypogyna	Unknown	13.85	12.8	176e64d30c88082cfe7d7280a9fb4ba962d5d78a_3	07c92c7748ec318320d1bbe1e70f57a593eb5ce8_3	[4, 10083, 0, 0, 0, 10084]	[0, 0, 0, 0, 0, 0]	10084	0	Eukaryota;SAR;Stramenopiles;Peronosporomycetes;Achlya;	None	None	None	None	-1	None	None	None	-1
0.568205986373062	4	70	10564_3	5099_02	COI	18SV4	82.4	97.6	Eukaryota|Stramenopiles|Oomycetes|Saprolegniales|Saprolegniaceae|g:Achlya|Achlya+hypogyna	Eukaryota|Incertae_Sedis|Telonema|uncultured_eukaryote	13.85	13.28	176e64d30c88082cfe7d7280a9fb4ba962d5d78a_3	64d4db89eb9444cd8f6b7f1861162dc9f434344d_02	[4, 10083, 0, 0, 0, 10084]	[4, 0, 0, 0, 0, 6425]	10084	6425	Eukaryota;SAR;Stramenopiles;Peronosporomycetes;Achlya;	Eukaryota;Incertae Sedis;Telonema;	None	None	None	-1	None	None	None	-1
0.662732176408724	5	6	12334_3	1392_02	COI	16SV4V5	82.4	99.2	Eukaryota|Stramenopiles|Oomycetes|Pythiales|Pythiaceae|g:Pythium|Pythium+rostratum	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Magnetospiraceae|uncultured|uncultured_bacterium	12.15	12.8	e3974302a8dcc0fba8ca6d03c5192ce447475fba_3	d6bf2e7a36111cb66784e00587aa68d2868f8827_02	[4, 10083, 0, 0, 0, 10099]	[3, 2375, 2379, 2667, 26178, 0]	10099	26178	Eukaryota;SAR;Stramenopiles;Peronosporomycetes;Pythium;	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospiraceae;	None	None	None	-1	['https://www.ucedna.com']	[nan]	['coOccursWith']	1
0.654220283031464	5	793	12334_3	12926_3	COI	18SV1V2	82.4	96.2	Eukaryota|Stramenopiles|Oomycetes|Pythiales|Pythiaceae|g:Pythium|Pythium+rostratum	Eukaryota|Amorphea|Obazoa|Opisthokonta|Holozoa|Choanozoa|Metazoa|Porifera|Demospongiae|Dictyoceratida	12.15	12.8	e3974302a8dcc0fba8ca6d03c5192ce447475fba_3	2e01cca279ffa2838dce4c700da0e2bf31e35647_3	[4, 10083, 0, 0, 0, 10099]	[4, 47534, 47548, 47554, 0, 0]	10099	47554	Eukaryota;SAR;Stramenopiles;Peronosporomycetes;Pythium;	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Porifera;Demospongiae;Dictyoceratida;	None	None	None	-1	None	None	None	-1
0.619071003402481	5	32	12334_3	7800_3	COI	18SV4	82.4	96.9	Eukaryota|Stramenopiles|Oomycetes|Pythiales|Pythiaceae|g:Pythium|Pythium+rostratum	Eukaryota|SAR|Rhizaria|Cercozoa|Thecofilosea	12.15	13.8	e3974302a8dcc0fba8ca6d03c5192ce447475fba_3	b3e788488ddf499d307039c257d15ddfb056a7ac_3	[4, 10083, 0, 0, 0, 10099]	[4, 9388, 9514, 0, 0, 0]	10099	9514	Eukaryota;SAR;Stramenopiles;Peronosporomycetes;Pythium;	Eukaryota;SAR;Rhizaria;Cercozoa;Thecofilosea;	['Dylewski and Miller 1983', 'Neuhauser et al. 2014', 'Goldie-Smith 1956']	['https://doi.org/10.1080/01811789.1980.10826445', 'https://doi.org/10.1186/1471-2148-14-33', 'https://www.jstor.org/stable/24333083?seq=1#page_scan_tab_contents']	['parasitism']	1	None	None	None	-1
0.603453040122986	5	71	12334_3	12806_3	COI	18SV1V2	82.4	100.0	Eukaryota|Stramenopiles|Oomycetes|Pythiales|Pythiaceae|g:Pythium|Pythium+rostratum	Eukaryota|SAR|Stramenopiles|MAST-1|uncultured_eukaryote	12.15	12.8	e3974302a8dcc0fba8ca6d03c5192ce447475fba_3	1e0c2f524f50ecd2b78f2309ef681c06fc37da4a_3	[4, 10083, 0, 0, 0, 10099]	[4, 0, 0, 0, 0, 0]	10099	4	Eukaryota;SAR;Stramenopiles;Peronosporomycetes;Pythium;	Eukaryota;	None	None	None	-1	None	None	None	-1
0.58785851104149	5	792	12334_3	1376_02	COI	16SV4V5	82.4	100.0	Eukaryota|Stramenopiles|Oomycetes|Pythiales|Pythiaceae|g:Pythium|Pythium+rostratum	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Pseudohongiellaceae|Pseudohongiella|uncultured_bacterium	12.15	14.88	e3974302a8dcc0fba8ca6d03c5192ce447475fba_3	d4742f2fd0f9bbc4d08713e7a063de479e564cb3_02	[4, 10083, 0, 0, 0, 10099]	[3, 2375, 3303, 3593, 26780, 26782]	10099	26782	Eukaryota;SAR;Stramenopiles;Peronosporomycetes;Pythium;	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella;	None	None	None	-1	['https://www.ucedna.com']	[nan]	['coOccursWith']	1
0.993259798352928	6	282	1392_02	1540_02	16SV4V5	16SV4V5	99.2	99.7	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Magnetospiraceae|uncultured|uncultured_bacterium	Bacteria|Proteobacteria|Alphaproteobacteria|Defluviicoccales|uncultured|uncultured_bacterium	12.8	13.35	d6bf2e7a36111cb66784e00587aa68d2868f8827_02	e9b920ccb6d48c200232e6ed1895a7c7c96f88b8_02	[3, 2375, 2379, 2667, 26178, 0]	[3, 2375, 2379, 46132, 0, 0]	26178	46132	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospiraceae;	Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;	None	None	None	-1	['Meyer R.S., et al.,\xa0Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2019', 'https://www.ucedna.com', 'A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining. Accessed at <https://github.com/Bhanditz/pseudonitzchia/archive/e5838965a186fba4b7215cd0d179c4526773bad5.zip> on 06 May 2020.']	[nan]	['coOccursWith', 'interactsWith']	2
0.987655550381051	6	345	1392_02	6333_3	16SV4V5	18SV4	99.2	100.0	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Magnetospiraceae|uncultured|uncultured_bacterium	Eukaryota|SAR|Rhizaria|Cercozoa|Thecofilosea|uncultured|Mataza_sp._SIOpierMataz1	12.8	12.15	d6bf2e7a36111cb66784e00587aa68d2868f8827_02	89ff3e75617ac7959fd8e54af4c5bbbac250757d_3	[3, 2375, 2379, 2667, 26178, 0]	[4, 9388, 9514, 0, 0, 0]	26178	9514	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospiraceae;	Eukaryota;SAR;Rhizaria;Cercozoa;Thecofilosea;	['Mikrjukov et al. 1995', 'Hess 2016', 'Hess 2017']	['https://link.springer.com/content/pdf/10.1007%2FBF01280370.pdf', '10.1128/AEM.02680-15', '10.1016/j.protis.2016.11.003']	['predation', 'unknown symbiotic relationship']	1	['https://www.ucedna.com']	[nan]	['coOccursWith']	2
0.897316474653009	6	790	1392_02	11980_3	16SV4V5	COI	99.2	68.7	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Magnetospiraceae|uncultured|uncultured_bacterium	Eukaryota|Haptista|Haptophyta|Prymnesiophyceae|Prymnesiales|Chrysochromulinaceae|g:Chrysochromulina|Chrysochromulina+simplex	12.8	12.15	d6bf2e7a36111cb66784e00587aa68d2868f8827_02	bb0fcf3348420e9d6b18c807c4b0364c3b5cf37e_3	[3, 2375, 2379, 2667, 26178, 0]	[4, 6372, 0, 6393, 0, 6396]	26178	6396	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospiraceae;	Eukaryota;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulina;	['Matrín-Cereceda et al. 2003']	['10.3354/ame033191']	['predation']	1	['http://www.ncbi.nlm.nih.gov/nuccore/145699417', 'http://www.ncbi.nlm.nih.gov/nuccore/145699416', 'http://www.ncbi.nlm.nih.gov/nuccore/145699414']	[nan]	['hasHost']	1
0.812927320940139	6	22	1392_02	12676_3	16SV4V5	18SV1V2	99.2	98.9	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Magnetospiraceae|uncultured|uncultured_bacterium	Eukaryota|SAR|Alveolata|Protalveolata|Syndiniales|Amoebophrya|uncultured_eukaryote	12.8	14.4	d6bf2e7a36111cb66784e00587aa68d2868f8827_02	0bfa075765811f347771a837ab68cd57fde8b01f_3	[3, 2375, 2379, 2667, 26178, 0]	[4, 9360, 9376, 0, 0, 9377]	26178	9377	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospiraceae;	Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;Amoebophrya;	None	None	None	-1	['https://www.ucedna.com']	[nan]	['coOccursWith']	2
0.945110860181199	7	35	13269_3	7496_3	18SV1V2	18SV4	100.0	99.5	Eukaryota|SAR|Alveolata|Protalveolata|Syndiniales|Syndiniales_Group_II|uncultured_eukaryote	Eukaryota|SAR|Alveolata|Protalveolata|Syndiniales|Syndiniales_Group_II|uncultured_marine_eukaryote	13.35	13.35	58418548ed964c12f207d88d8574d9b03b40a87a_3	ab2bded5786b3b11e10179536b45181934ada425_3	[4, 9360, 9376, 0, 0, 0]	[4, 9360, 9376, 0, 0, 0]	9376	9376	Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;	Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;	['Cachon 1964']	[nan]	['parasitism']	2	None	None	None	-1
0.890297132706309	7	332	13269_3	6993_3	18SV1V2	18SV4	100.0	100.0	Eukaryota|SAR|Alveolata|Protalveolata|Syndiniales|Syndiniales_Group_II|uncultured_eukaryote	Eukaryota|SAR|Alveolata|Protalveolata|Syndiniales|Syndiniales_Group_I|uncultured_eukaryote	13.35	15.75	58418548ed964c12f207d88d8574d9b03b40a87a_3	9cbee8e44a73f487d01feadc7176238a910b0188_3	[4, 9360, 9376, 0, 0, 0]	[4, 9360, 9376, 0, 0, 0]	9376	9376	Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;	Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;	['Cachon 1964']	[nan]	['parasitism']	2	None	None	None	-1
0.818616449832916	7	286	13269_3	12145_3	18SV1V2	COI	100.0	80.8	Eukaryota|SAR|Alveolata|Protalveolata|Syndiniales|Syndiniales_Group_II|uncultured_eukaryote	Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Lophotrochozoa|Mollusca|Gastropoda|Heterobranchia|Euthyneura|Panpulmonata|Eupulmonata|Stylommatophora|Sigmurethra|Rhytidoidea|Rhytididae|g:Afrorhytida|Afrorhytida+kraussi	13.35	14.31	58418548ed964c12f207d88d8574d9b03b40a87a_3	cef90cedcad29fc754bc7f51b1d16aa04c8e361a_3	[4, 9360, 9376, 0, 0, 0]	[4, 47350, 47375, 47378, 0, 0]	9376	47378	Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Lophotrochozoa;Mollusca;Gastropoda;Heterobranchia;	None	None	None	-1	None	None	None	-1
